event_id,primary_step_state,primary_point_state
14656089854,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14656089855,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
13652827104,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652827105,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652827106,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184674,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184675,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184676,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184677,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184678,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184679,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13242604437,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13242604438,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13242604439,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851876,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851877,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851878,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13375299198,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13375299199,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13375299200,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628823,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13579628824,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13579628825,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13586336317,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13586336318,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13586336319,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13847383709,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13847383710,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13847383711,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
14514927305,Primary step state: Stationary,Primary point state: Stationary
14514927306,Primary step state: Stationary,Primary point state: Stationary
14514927307,Primary step state: Stationary,Primary point state: Stationary
13847383712,Primary step state: Stationary,Primary point state: Stationary
13847383713,Primary step state: Stationary,Primary point state: Stationary
13847383714,Primary step state: Stationary,Primary point state: Stationary
13847383715,Primary step state: Stationary,Primary point state: Stationary
13847383716,Primary step state: Stationary,Primary point state: Stationary
13847383717,Primary step state: Migratory (spring),Primary point state: Stationary
14106117024,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14106117025,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14106117026,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
14106117027,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
14106117028,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
14378166961,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
14378166962,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
14378166963,Primary step state: State unknown (spring migratory or post-mig stationary),Primary point state: State unknown (spring migratory or post-mig stationary)
13652827107,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652827108,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652827109,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12834895798,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12834895799,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12834895800,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184680,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184681,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184682,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851879,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851880,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851881,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851882,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851883,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851884,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13316941424,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13316941425,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13316941426,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13531111715,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13531111716,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13531111717,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
12829242581,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12829242582,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12829242583,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12910173424,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12910173425,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12910173426,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520015,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520016,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520017,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743637,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743638,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743639,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442852,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442853,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442854,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628807,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628808,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628809,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13594505937,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13594505938,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13594505939,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13610109282,Primary step state: Stationary,Primary point state: Stationary
13610109283,Primary step state: Stationary,Primary point state: Stationary
13610109284,Primary step state: Stationary,Primary point state: Stationary
13640880092,Primary step state: Stationary,Primary point state: Stationary
13640880093,Primary step state: Stationary,Primary point state: Stationary
13640880094,Primary step state: Stationary,Primary point state: Stationary
13746938142,Primary step state: Stationary,Primary point state: Stationary
13746938143,Primary step state: Stationary,Primary point state: Stationary
13746938144,Primary step state: Stationary,Primary point state: Stationary
13746938145,Primary step state: Stationary,Primary point state: Stationary
12829242591,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12829242592,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12848414948,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12848414949,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12848414950,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587698,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587699,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587700,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743656,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743657,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743658,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743659,Primary step state: Stationary,Primary point state: Stationary
13307743660,Primary step state: Stationary,Primary point state: Stationary
13307743661,Primary step state: Stationary,Primary point state: Stationary
13497442861,Primary step state: Stationary,Primary point state: Stationary
13497442862,Primary step state: Stationary,Primary point state: Stationary
13497442863,Primary step state: Stationary,Primary point state: Stationary
13579628832,Primary step state: Stationary,Primary point state: Stationary
13579628833,Primary step state: Stationary,Primary point state: Stationary
13579628834,Primary step state: Stationary,Primary point state: Stationary
13605300624,Primary step state: Stationary,Primary point state: Stationary
13605300625,Primary step state: Stationary,Primary point state: Stationary
13605300626,Primary step state: Stationary,Primary point state: Stationary
13621589788,Primary step state: Stationary,Primary point state: Stationary
13621589789,Primary step state: Stationary,Primary point state: Stationary
13621589790,Primary step state: Stationary,Primary point state: Stationary
13767855930,Primary step state: Stationary,Primary point state: Stationary
13767855931,Primary step state: Stationary,Primary point state: Stationary
13767855932,Primary step state: Stationary,Primary point state: Stationary
13767855933,Primary step state: Stationary,Primary point state: Stationary
13767855934,Primary step state: Stationary,Primary point state: Stationary
13767855935,Primary step state: Stationary,Primary point state: Stationary
13877262878,Primary step state: Stationary,Primary point state: Stationary
13877262879,Primary step state: Stationary,Primary point state: Stationary
13877262880,Primary step state: Stationary,Primary point state: Stationary
14074649116,Primary step state: Stationary,Primary point state: Stationary
14074649117,Primary step state: Stationary,Primary point state: Stationary
14074649118,Primary step state: Stationary,Primary point state: Stationary
14074647251,Primary step state: Stationary,Primary point state: Stationary
14074647252,Primary step state: Stationary,Primary point state: Stationary
14074647253,Primary step state: Stationary,Primary point state: Stationary
14074647254,Primary step state: Stationary,Primary point state: Stationary
14074647255,Primary step state: Stationary,Primary point state: Stationary
14074647256,Primary step state: Stationary,Primary point state: Stationary
14074607037,Primary step state: Stationary,Primary point state: Stationary
14074607038,Primary step state: Stationary,Primary point state: Stationary
14074607039,Primary step state: Stationary,Primary point state: Stationary
14088480447,Primary step state: Stationary,Primary point state: Stationary
14088480448,Primary step state: Stationary,Primary point state: Stationary
14088480449,Primary step state: Migratory (spring),Primary point state: Stationary
14127515694,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14127515695,Primary step state: Stationary,Primary point state: Stationary
14127515696,Primary step state: Stationary,Primary point state: Stationary
14160844891,Primary step state: Stationary,Primary point state: Stationary
14160844892,Primary step state: Stationary,Primary point state: Stationary
14160844893,Primary step state: Stationary,Primary point state: Stationary
14243374200,Primary step state: Stationary,Primary point state: Stationary
14243374201,Primary step state: Stationary,Primary point state: Stationary
14243374202,Primary step state: Stationary,Primary point state: Stationary
14378166967,Primary step state: Stationary,Primary point state: Stationary
14378166968,Primary step state: Stationary,Primary point state: Stationary
14378166969,Primary step state: Stationary,Primary point state: Stationary
14378166970,Primary step state: Stationary,Primary point state: Stationary
14378166971,Primary step state: Stationary,Primary point state: Stationary
14378166972,Primary step state: Stationary,Primary point state: Stationary
14514930006,Primary step state: Stationary,Primary point state: Stationary
14514930007,Primary step state: Stationary,Primary point state: Stationary
14514930008,Primary step state: Stationary,Primary point state: Stationary
14620630127,Primary step state: Stationary,Primary point state: Stationary
14620630128,Primary step state: Stationary,Primary point state: Stationary
14450728237,Primary step state: Stationary,Primary point state: Stationary
14504686085,Primary step state: Stationary,Primary point state: Stationary
14504686086,Primary step state: Stationary,Primary point state: Stationary
14504686087,Primary step state: Stationary,Primary point state: Stationary
14558553308,Primary step state: Stationary,Primary point state: Stationary
14558553309,Primary step state: Stationary,Primary point state: Stationary
14558553310,Primary step state: Stationary,Primary point state: Stationary
14620630129,Primary step state: Stationary,Primary point state: Stationary
14620630130,Primary step state: Stationary,Primary point state: Stationary
14620630131,Primary step state: Stationary,Primary point state: Stationary
14726461097,Primary step state: Stationary,Primary point state: Stationary
14726461098,Primary step state: Stationary,Primary point state: Stationary
14726461099,Primary step state: Stationary,Primary point state: Stationary
15096830079,Primary step state: Stationary,Primary point state: Stationary
15096830080,Primary step state: Stationary,Primary point state: Stationary
15096830084,Primary step state: Stationary,Primary point state: Stationary
14984400858,Primary step state: Stationary,Primary point state: Stationary
14984400859,Primary step state: Stationary,Primary point state: Stationary
14984400860,Primary step state: Stationary,Primary point state: Stationary
15096830105,Primary step state: Stationary,Primary point state: Stationary
15096830128,Primary step state: Stationary,Primary point state: Stationary
15096830164,Primary step state: Stationary,Primary point state: Stationary
15206500974,Primary step state: Stationary,Primary point state: Stationary
15206500995,Primary step state: Stationary,Primary point state: Stationary
15206501025,Primary step state: Stationary,Primary point state: Stationary
12848414945,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12848414946,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12848414947,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587695,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587696,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587697,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520018,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520019,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520020,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743649,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743650,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743651,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442859,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628828,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442860,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628829,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628830,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13579628831,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13594505950,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13594505951,Primary step state: Stationary,Primary point state: Stationary
13594505952,Primary step state: Stationary,Primary point state: Stationary
13610109295,Primary step state: Stationary,Primary point state: Stationary
13610109296,Primary step state: Stationary,Primary point state: Stationary
13610109297,Primary step state: Stationary,Primary point state: Stationary
13629976879,Primary step state: Stationary,Primary point state: Stationary
13629976880,Primary step state: Stationary,Primary point state: Stationary
13629976881,Primary step state: Stationary,Primary point state: Stationary
13682406389,Primary step state: Stationary,Primary point state: Stationary
13682406390,Primary step state: Stationary,Primary point state: Stationary
13682406391,Primary step state: Stationary,Primary point state: Stationary
13767855927,Primary step state: Stationary,Primary point state: Stationary
13767855928,Primary step state: Stationary,Primary point state: Stationary
13767855929,Primary step state: Stationary,Primary point state: Stationary
13877262872,Primary step state: Stationary,Primary point state: Stationary
13877262873,Primary step state: Stationary,Primary point state: Stationary
13877262874,Primary step state: Stationary,Primary point state: Stationary
14514928154,Primary step state: Stationary,Primary point state: Stationary
14514928155,Primary step state: Stationary,Primary point state: Stationary
14514928156,Primary step state: Stationary,Primary point state: Stationary
14074648804,Primary step state: Stationary,Primary point state: Stationary
14074648805,Primary step state: Stationary,Primary point state: Stationary
14074648806,Primary step state: Stationary,Primary point state: Stationary
14074605775,Primary step state: Stationary,Primary point state: Stationary
14074607031,Primary step state: Stationary,Primary point state: Stationary
14074607032,Primary step state: Migratory (spring),Primary point state: Stationary
14074605776,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14074605777,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14074605778,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14106117029,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14106117030,Primary step state: Stationary,Primary point state: Stationary
14106117031,Primary step state: Stationary,Primary point state: Stationary
14138835805,Primary step state: Stationary,Primary point state: Stationary
14138835806,Primary step state: Stationary,Primary point state: Stationary
14138835807,Primary step state: Stationary,Primary point state: Stationary
14171842546,Primary step state: Stationary,Primary point state: Stationary
14171842547,Primary step state: Stationary,Primary point state: Stationary
14171842548,Primary step state: Stationary,Primary point state: Stationary
14271288690,Primary step state: Stationary,Primary point state: Stationary
14271288691,Primary step state: Stationary,Primary point state: Stationary
14271288692,Primary step state: Stationary,Primary point state: Stationary
14301614173,Primary step state: Stationary,Primary point state: Stationary
14301614174,Primary step state: Stationary,Primary point state: Stationary
14301614175,Primary step state: Stationary,Primary point state: Stationary
14378166964,Primary step state: Stationary,Primary point state: Stationary
14378166965,Primary step state: Stationary,Primary point state: Stationary
14378166966,Primary step state: Stationary,Primary point state: Stationary
14435161617,Primary step state: Stationary,Primary point state: Stationary
14435161618,Primary step state: Stationary,Primary point state: Stationary
14435161619,Primary step state: Stationary,Primary point state: Stationary
14470354444,Primary step state: Stationary,Primary point state: Stationary
14470354445,Primary step state: Stationary,Primary point state: Stationary
14470354446,Primary step state: Stationary,Primary point state: Stationary
14573482546,Primary step state: Stationary,Primary point state: Stationary
14573482547,Primary step state: Stationary,Primary point state: Stationary
14573482548,Primary step state: Stationary,Primary point state: Stationary
14573482549,Primary step state: Stationary,Primary point state: Stationary
14573482550,Primary step state: Stationary,Primary point state: Stationary
14573482551,Primary step state: Stationary,Primary point state: Stationary
14628420600,Primary step state: Stationary,Primary point state: Stationary
14628420601,Primary step state: Stationary,Primary point state: Stationary
14628420602,Primary step state: Stationary,Primary point state: Stationary
14681045860,Primary step state: Stationary,Primary point state: Stationary
14681045861,Primary step state: Stationary,Primary point state: Stationary
14681045862,Primary step state: Stationary,Primary point state: Stationary
14756592964,Primary step state: Stationary,Primary point state: Stationary
14756592965,Primary step state: Stationary,Primary point state: Stationary
14756592966,Primary step state: Stationary,Primary point state: Stationary
14867959634,Primary step state: Stationary,Primary point state: Stationary
14867959635,Primary step state: Stationary,Primary point state: Stationary
14867959636,Primary step state: Stationary,Primary point state: Stationary
15037271334,Primary step state: Stationary,Primary point state: Stationary
15037271335,Primary step state: Stationary,Primary point state: Stationary
15037271336,Primary step state: Stationary,Primary point state: Stationary
15206500956,Primary step state: Stationary,Primary point state: Stationary
15206500963,Primary step state: Stationary,Primary point state: Stationary
15206501024,Primary step state: Stationary,Primary point state: Stationary
12829242589,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184683,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184684,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13015184685,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13234519971,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13234519972,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13234519973,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851885,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851886,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13652851887,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743652,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743653,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743654,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13605300615,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13605300616,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13605300617,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13605300618,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13605300619,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13605300620,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13605300621,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13605300622,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13605300623,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13621589785,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13621589786,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13621589787,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13640880099,Primary step state: Stationary,Primary point state: Stationary
13640880100,Primary step state: Stationary,Primary point state: Stationary
13640880101,Primary step state: Stationary,Primary point state: Stationary
13741442949,Primary step state: Stationary,Primary point state: Stationary
13741442950,Primary step state: Stationary,Primary point state: Stationary
13741442951,Primary step state: Stationary,Primary point state: Stationary
13877262875,Primary step state: Stationary,Primary point state: Stationary
13877262876,Primary step state: Stationary,Primary point state: Stationary
13877262877,Primary step state: Stationary,Primary point state: Stationary
14514928157,Primary step state: Stationary,Primary point state: Stationary
14514928158,Primary step state: Stationary,Primary point state: Stationary
14514928159,Primary step state: Stationary,Primary point state: Stationary
14074607033,Primary step state: Stationary,Primary point state: Stationary
14088480442,Primary step state: Stationary,Primary point state: Stationary
14088480443,Primary step state: Stationary,Primary point state: Stationary
14074607034,Primary step state: Stationary,Primary point state: Stationary
14074607035,Primary step state: Migratory (spring),Primary point state: Stationary
14074607036,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14088480444,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14088480445,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
14088480446,Primary step state: Migratory (spring),Primary point state: Migratory (spring)
12848414951,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13252520021,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
12848414952,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13307743662,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587701,Primary step state: State unknown (fall migratory or pre-mig stationary),Primary point state: State unknown (fall migratory or pre-mig stationary)
13075587702,Primary step state: Migratory (fall),Primary point state: State unknown (fall migratory or pre-mig stationary)
13497442864,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13497442865,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13497442866,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13307743663,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13307743664,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13307743665,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13497442867,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13497442868,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13497442869,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13579628835,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13579628836,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13579628837,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13594505953,Primary step state: Migratory (fall),Primary point state: Migratory (fall)
13594505954,Primary step state: Stationary,Primary point state: Stationary
13594505955,Primary step state: Stationary,Primary point state: Stationary
13610109298,Primary step state: Stationary,Primary point state: Stationary
13610109299,Primary step state: Stationary,Primary point state: Stationary
13610109300,Primary step state: Stationary,Primary point state: Stationary
13629976882,Primary step state: Stationary,Primary point state: Stationary
13629976883,Primary step state: Stationary,Primary point state: Stationary
13629976884,Primary step state: Stationary,Primary point state: Stationary
13767855936,Primary step state: Stationary,Primary point state: Stationary
13767855937,Primary step state: Stationary,Primary point state: Stationary
13767855938,Primary step state: Stationary,Primary point state: Stationary
13767855939,Primary step state: Stationary,Primary point state: Stationary
13767855940,Primary step state: Stationary,Primary point state: Stationary
13767855941,Primary step state: Stationary,Primary point state: Stationary
13877262881,Primary step state: Stationary,Primary point state: Stationary
13877262882,Primary step state: Stationary,Primary point state: Stationary
13877262883,Primary step state: Stationary,Primary point state: Stationary
14514928160,Primary step state: Stationary,Primary point state: Stationary
14514928161,Primary step state: Stationary,Primary point state: Stationary
14514928162,Primary step state: Stationary,Primary point state: Stationary
14074648807,Primary step state: Stationary,Primary point state: Stationary
14074648808,Primary step state: Stationary,Primary point state: Stationary
